row_idx,attack_ratio,seed_used,attack_style_used,seed_window_chars,n_bytes,clean_tokens,attacked_tokens,traced_tokens,extra_token_count_in_traced,tail_match_rate_over_traced,green_flip_rate_uid_cleanfp_vs_attackfp,aligned_tokens,aligned_rate_over_traced,uid_match_rate_aligned,token_id_match_rate_aligned,char_ops,char_replace,char_delete,char_insert,segment_char_len,actual_char_edit_rate
124,0.02,20124,zw_insert,18,3,158,179,149,118,0.013422818791946308,0.12080536912751678,31,0.2080536912751678,0.03225806451612903,0.03225806451612903,12,0,0,12,610,0.019672131147540985
125,0.02,20125,homo_replace,18,3,157,174,145,18,0.6344827586206897,0.020689655172413793,127,0.8758620689655172,0.9291338582677166,0.905511811023622,12,12,0,0,616,0.01948051948051948
126,0.02,20126,homo_replace,18,3,155,178,151,23,0.7019867549668874,0.039735099337748346,128,0.847682119205298,0.9296875,0.9140625,12,12,0,0,595,0.020168067226890758
127,0.02,20127,mixed,18,3,156,168,140,105,0.16428571428571428,0.12142857142857143,35,0.25,0.6857142857142857,0.6571428571428571,12,4,4,4,578,0.020761245674740483
128,0.02,20128,ascii_replace,18,3,158,183,153,26,0.6078431372549019,0.032679738562091505,127,0.8300653594771242,0.905511811023622,0.8976377952755905,14,14,0,0,676,0.020710059171597635
129,0.02,20129,x_replace,18,3,155,175,148,20,0.6621621621621622,0.0472972972972973,128,0.8648648648648649,0.9296875,0.921875,11,11,0,0,554,0.019855595667870037
130,0.02,20130,zw_insert,18,3,156,176,148,113,0.013513513513513514,0.10135135135135136,35,0.23648648648648649,0.0,0.0,10,0,0,10,525,0.01904761904761905
131,0.02,20131,mixed,18,3,153,173,148,113,0.17567567567567569,0.060810810810810814,35,0.23648648648648649,0.8,0.7714285714285715,15,4,5,6,727,0.02063273727647868
132,0.02,20132,x_replace,18,3,158,175,145,18,0.6551724137931034,0.006896551724137931,127,0.8758620689655172,0.9448818897637795,0.9133858267716536,11,11,0,0,566,0.019434628975265017
133,0.02,20133,zw_insert,18,3,158,181,151,106,0.07947019867549669,0.07947019867549669,45,0.2980132450331126,0.24444444444444444,0.24444444444444444,11,0,0,11,553,0.019891500904159132
134,0.02,20134,x_replace,18,3,151,168,145,17,0.6758620689655173,0.034482758620689655,128,0.8827586206896552,0.921875,0.8984375,13,13,0,0,669,0.01943198804185351
135,0.02,20135,ascii_replace,18,3,157,171,142,14,0.7183098591549296,0.014084507042253521,128,0.9014084507042254,0.9375,0.9296875,11,11,0,0,572,0.019230769230769232
136,0.02,20136,mixed,18,3,157,167,138,104,0.028985507246376812,0.10869565217391304,34,0.2463768115942029,0.20588235294117646,0.17647058823529413,12,3,5,4,584,0.02054794520547945
137,0.02,20137,homo_replace,18,3,153,179,154,26,0.5909090909090909,0.025974025974025976,128,0.8311688311688312,0.90625,0.890625,15,15,0,0,754,0.01989389920424403
138,0.02,20138,homo_replace,18,3,153,166,141,15,0.6950354609929078,0.0070921985815602835,126,0.8936170212765957,0.9444444444444444,0.9206349206349206,11,11,0,0,565,0.019469026548672566
139,0.02,20139,mixed,18,3,158,177,143,101,0.09090909090909091,0.1048951048951049,42,0.2937062937062937,0.5952380952380952,0.5952380952380952,14,2,5,7,679,0.020618556701030927
140,0.02,20140,mixed,18,3,154,160,134,72,0.35074626865671643,0.03731343283582089,62,0.4626865671641791,0.7419354838709677,0.7419354838709677,9,2,5,2,455,0.01978021978021978
141,0.02,20141,mixed,18,3,152,169,145,96,0.16551724137931034,0.04827586206896552,49,0.33793103448275863,0.5918367346938775,0.5714285714285714,12,3,4,5,593,0.02023608768971332
142,0.02,20142,zw_insert,18,3,157,173,144,112,0.013888888888888888,0.18055555555555555,32,0.2222222222222222,0.03125,0.03125,11,0,0,11,547,0.02010968921389397
143,0.02,20143,mixed,18,3,156,174,146,106,0.2054794520547945,0.0547945205479452,40,0.273972602739726,0.825,0.825,15,4,9,2,772,0.019430051813471502
144,0.02,20144,x_replace,18,3,153,177,152,24,0.618421052631579,0.03289473684210526,128,0.8421052631578947,0.9296875,0.8984375,13,13,0,0,656,0.019817073170731708
145,0.02,20145,mixed,18,3,153,163,138,77,0.21014492753623187,0.10869565217391304,61,0.4420289855072464,0.6557377049180327,0.639344262295082,10,6,1,3,499,0.02004008016032064
146,0.02,20146,x_replace,18,3,152,169,141,18,0.6453900709219859,0.0425531914893617,123,0.8723404255319149,0.943089430894309,0.9105691056910569,11,11,0,0,535,0.020560747663551402
147,0.02,20147,ascii_replace,18,3,154,183,157,29,0.6751592356687898,0.01910828025477707,128,0.8152866242038217,0.9296875,0.890625,14,14,0,0,711,0.01969057665260197
148,0.02,20148,zw_insert,18,3,153,173,148,106,0.033783783783783786,0.0945945945945946,42,0.28378378378378377,0.07142857142857142,0.07142857142857142,12,0,0,12,583,0.02058319039451115
149,0.02,20149,zw_insert,18,3,154,182,156,120,0.038461538461538464,0.1282051282051282,36,0.23076923076923078,0.1111111111111111,0.1111111111111111,12,0,0,12,622,0.01929260450160772
150,0.02,20150,zw_insert,18,3,153,174,149,117,0.020134228187919462,0.14093959731543623,32,0.21476510067114093,0.03125,0.03125,12,0,0,12,594,0.020202020202020204
151,0.02,20151,zw_insert,18,3,156,184,156,120,0.057692307692307696,0.07692307692307693,36,0.23076923076923078,0.19444444444444445,0.19444444444444445,12,0,0,12,585,0.020512820512820513
152,0.02,20152,ascii_replace,18,3,159,175,144,16,0.6875,0.006944444444444444,128,0.8888888888888888,0.9296875,0.90625,12,12,0,0,591,0.02030456852791878
153,0.02,20153,ascii_replace,18,3,153,172,147,20,0.6530612244897959,0.013605442176870748,127,0.8639455782312925,0.9212598425196851,0.905511811023622,12,12,0,0,624,0.019230769230769232
154,0.02,20154,zw_insert,18,3,154,177,151,123,0.013245033112582781,0.12582781456953643,28,0.18543046357615894,0.0,0.0,11,0,0,11,563,0.019538188277087035
155,0.02,20155,ascii_replace,18,3,153,172,147,21,0.673469387755102,0.013605442176870748,126,0.8571428571428571,0.9285714285714286,0.9047619047619048,14,14,0,0,677,0.0206794682422452
156,0.02,20156,mixed,18,3,154,172,146,97,0.18493150684931506,0.0547945205479452,49,0.3356164383561644,0.5306122448979592,0.5102040816326531,13,7,1,5,649,0.020030816640986132
157,0.02,20157,ascii_replace,18,3,164,177,141,13,0.6595744680851063,0.028368794326241134,128,0.9078014184397163,0.921875,0.9140625,12,12,0,0,579,0.02072538860103627
158,0.02,20158,homo_replace,18,3,162,175,141,16,0.6312056737588653,0.0425531914893617,125,0.8865248226950354,0.92,0.912,11,11,0,0,536,0.020522388059701493
159,0.02,20159,mixed,18,3,154,175,149,76,0.38926174496644295,0.03355704697986577,73,0.4899328859060403,0.863013698630137,0.8493150684931506,14,7,3,4,715,0.019580419580419582
160,0.02,20160,mixed,18,3,154,167,141,78,0.2907801418439716,0.06382978723404255,63,0.44680851063829785,0.6984126984126984,0.6666666666666666,12,3,4,5,609,0.019704433497536946
161,0.02,20161,homo_replace,18,3,154,172,146,20,0.6232876712328768,0.02054794520547945,126,0.863013698630137,0.9206349206349206,0.9047619047619048,12,12,0,0,595,0.020168067226890758
162,0.02,20162,homo_replace,18,3,155,172,145,17,0.696551724137931,0.034482758620689655,128,0.8827586206896552,0.953125,0.9296875,10,10,0,0,477,0.020964360587002098
163,0.02,20163,homo_replace,18,3,168,186,146,19,0.6164383561643836,0.03424657534246575,127,0.8698630136986302,0.9448818897637795,0.9212598425196851,12,12,0,0,610,0.019672131147540985
164,0.02,20164,homo_replace,18,3,155,166,139,12,0.6762589928057554,0.04316546762589928,127,0.9136690647482014,0.9291338582677166,0.9133858267716536,11,11,0,0,530,0.020754716981132074
165,0.02,20165,mixed,18,3,155,164,137,86,0.12408759124087591,0.08759124087591241,51,0.3722627737226277,0.45098039215686275,0.45098039215686275,10,5,4,1,508,0.01968503937007874
166,0.02,20166,zw_insert,18,3,159,183,152,129,0.03289473684210526,0.09210526315789473,23,0.1513157894736842,0.17391304347826086,0.17391304347826086,12,0,0,12,612,0.0196078431372549
167,0.02,20167,homo_replace,18,3,155,173,146,18,0.6575342465753424,0.02054794520547945,128,0.8767123287671232,0.9375,0.90625,13,13,0,0,652,0.019938650306748466
168,0.02,20168,x_replace,18,3,155,174,147,19,0.6258503401360545,0.034013605442176874,128,0.8707482993197279,0.9375,0.9140625,11,11,0,0,545,0.02018348623853211
169,0.02,20169,x_replace,18,3,153,167,142,14,0.6971830985915493,0.04225352112676056,128,0.9014084507042254,0.9453125,0.921875,10,10,0,0,492,0.02032520325203252
170,0.02,20170,mixed,18,3,152,166,142,111,0.09859154929577464,0.1056338028169014,31,0.21830985915492956,0.3870967741935484,0.3548387096774194,11,4,3,4,574,0.01916376306620209
171,0.02,20171,mixed,18,3,160,173,141,95,0.1773049645390071,0.09929078014184398,46,0.3262411347517731,0.6739130434782609,0.6304347826086957,12,3,5,4,577,0.02079722703639515
172,0.02,20172,mixed,18,3,155,169,142,107,0.1056338028169014,0.1056338028169014,35,0.24647887323943662,0.4857142857142857,0.45714285714285713,12,7,1,4,607,0.019769357495881382
173,0.02,20173,mixed,18,3,159,166,135,32,0.5481481481481482,0.02962962962962963,103,0.762962962962963,0.8446601941747572,0.8349514563106796,9,1,4,4,442,0.020361990950226245
174,0.02,20174,mixed,18,3,153,164,139,54,0.4460431654676259,0.05755395683453238,85,0.6115107913669064,0.8470588235294118,0.8352941176470589,10,2,3,5,514,0.019455252918287938
175,0.02,20175,ascii_replace,18,3,152,165,141,13,0.6453900709219859,0.02127659574468085,128,0.9078014184397163,0.953125,0.9140625,12,12,0,0,596,0.020134228187919462
176,0.02,20176,homo_replace,18,3,152,171,147,19,0.6462585034013606,0.034013605442176874,128,0.8707482993197279,0.9296875,0.8984375,13,13,0,0,642,0.020249221183800622
177,0.02,20177,zw_insert,18,3,155,174,147,104,0.034013605442176874,0.1564625850340136,43,0.2925170068027211,0.09302325581395349,0.09302325581395349,12,0,0,12,601,0.019966722129783693
178,0.02,20178,ascii_replace,18,3,172,177,133,7,0.6616541353383458,0.022556390977443608,126,0.9473684210526315,0.9444444444444444,0.9365079365079365,8,8,0,0,411,0.019464720194647202
179,0.02,20179,zw_insert,18,3,175,184,137,72,0.1678832116788321,0.072992700729927,65,0.4744525547445255,0.35384615384615387,0.35384615384615387,7,0,0,7,354,0.01977401129943503
180,0.02,20180,ascii_replace,18,3,160,181,149,21,0.6778523489932886,0.053691275167785234,128,0.8590604026845637,0.9375,0.8984375,13,13,0,0,654,0.019877675840978593
181,0.02,20181,ascii_replace,18,3,154,173,147,19,0.673469387755102,0.02040816326530612,128,0.8707482993197279,0.9375,0.9140625,12,12,0,0,609,0.019704433497536946
182,0.02,20182,ascii_replace,18,3,158,173,143,15,0.7132867132867133,0.027972027972027972,128,0.8951048951048951,0.9453125,0.9296875,11,11,0,0,574,0.01916376306620209
183,0.02,20183,homo_replace,18,3,154,173,147,22,0.6666666666666666,0.02040816326530612,125,0.8503401360544217,0.952,0.896,14,14,0,0,714,0.0196078431372549
184,0.02,20184,homo_replace,18,3,161,174,141,14,0.7021276595744681,0.02127659574468085,127,0.900709219858156,0.952755905511811,0.9212598425196851,11,11,0,0,570,0.01929824561403509
185,0.02,20185,x_replace,18,3,157,173,144,17,0.6527777777777778,0.006944444444444444,127,0.8819444444444444,0.9291338582677166,0.9133858267716536,11,11,0,0,552,0.019927536231884056
186,0.02,20186,homo_replace,18,3,152,172,148,20,0.6283783783783784,0.05405405405405406,128,0.8648648648648649,0.9296875,0.8984375,13,13,0,0,660,0.019696969696969695
187,0.02,20187,homo_replace,18,3,161,176,143,16,0.6993006993006993,0.04195804195804196,127,0.8881118881118881,0.9291338582677166,0.9212598425196851,12,12,0,0,592,0.02027027027027027
188,0.02,20188,homo_replace,18,3,155,178,151,23,0.6490066225165563,0.039735099337748346,128,0.847682119205298,0.9375,0.9140625,12,12,0,0,617,0.019448946515397084
189,0.02,20189,homo_replace,18,3,153,175,150,23,0.68,0.04,127,0.8466666666666667,0.9448818897637795,0.9212598425196851,13,13,0,0,664,0.01957831325301205
190,0.02,20190,mixed,18,3,159,176,145,96,0.15172413793103448,0.0896551724137931,49,0.33793103448275863,0.673469387755102,0.6530612244897959,12,4,4,4,576,0.020833333333333332
191,0.02,20191,homo_replace,18,3,150,175,153,25,0.6470588235294118,0.0457516339869281,128,0.8366013071895425,0.9296875,0.9140625,13,13,0,0,655,0.01984732824427481
192,0.02,20192,mixed,18,3,155,169,141,78,0.3191489361702128,0.04964539007092199,63,0.44680851063829785,0.8253968253968254,0.7936507936507936,11,5,4,2,569,0.019332161687170474
193,0.02,20193,homo_replace,18,3,154,170,144,16,0.625,0.034722222222222224,128,0.8888888888888888,0.9375,0.9296875,10,10,0,0,509,0.019646365422396856
194,0.02,20194,x_replace,18,3,158,179,149,21,0.6442953020134228,0.020134228187919462,128,0.8590604026845637,0.9375,0.9140625,12,12,0,0,596,0.020134228187919462
195,0.02,20195,mixed,18,3,152,166,142,96,0.1619718309859155,0.07042253521126761,46,0.323943661971831,0.5,0.4782608695652174,12,5,4,3,585,0.020512820512820513
196,0.02,20196,ascii_replace,18,3,163,184,149,23,0.6577181208053692,0.053691275167785234,126,0.8456375838926175,0.9365079365079365,0.9126984126984127,12,12,0,0,605,0.019834710743801654
197,0.02,20197,homo_replace,18,3,152,173,149,21,0.6241610738255033,0.053691275167785234,128,0.8590604026845637,0.9453125,0.90625,13,13,0,0,667,0.019490254872563718
198,0.02,20198,homo_replace,18,3,158,173,143,16,0.6363636363636364,0.027972027972027972,127,0.8881118881118881,0.9212598425196851,0.905511811023622,12,12,0,0,579,0.02072538860103627
199,0.02,20199,x_replace,18,3,158,178,148,20,0.6418918918918919,0.0472972972972973,128,0.8648648648648649,0.921875,0.8984375,12,12,0,0,584,0.02054794520547945
0,0.05,50000,mixed,18,3,161,186,153,110,0.08496732026143791,0.12418300653594772,43,0.28104575163398693,0.27906976744186046,0.2558139534883721,28,8,14,6,550,0.05090909090909091
1,0.05,50001,ascii_replace,18,3,163,191,156,33,0.2948717948717949,0.07051282051282051,123,0.7884615384615384,0.8536585365853658,0.8130081300813008,26,26,0,0,511,0.050880626223091974
2,0.05,50002,homo_replace,18,3,157,199,169,44,0.3727810650887574,0.0650887573964497,125,0.7396449704142012,0.864,0.8,29,29,0,0,584,0.04965753424657534
3,0.05,50003,x_replace,18,3,151,200,177,49,0.3672316384180791,0.05084745762711865,128,0.7231638418079096,0.8046875,0.7890625,30,30,0,0,601,0.04991680532445923
4,0.05,50004,homo_replace,18,3,157,228,199,72,0.3015075376884422,0.06030150753768844,127,0.6381909547738693,0.8110236220472441,0.7401574803149606,39,39,0,0,771,0.05058365758754864
5,0.05,50005,mixed,18,3,152,177,153,117,0.026143790849673203,0.13071895424836602,36,0.23529411764705882,0.08333333333333333,0.05555555555555555,28,6,12,10,561,0.049910873440285206
6,0.05,50006,ascii_replace,18,3,158,193,163,37,0.3067484662576687,0.04294478527607362,126,0.7730061349693251,0.8333333333333334,0.7936507936507936,29,29,0,0,579,0.05008635578583765
7,0.05,50007,ascii_replace,18,3,155,197,170,44,0.37058823529411766,0.058823529411764705,126,0.7411764705882353,0.8412698412698413,0.7857142857142857,33,33,0,0,658,0.05015197568389058
8,0.05,50008,ascii_replace,18,3,152,180,156,31,0.4358974358974359,0.07051282051282051,125,0.8012820512820513,0.864,0.84,26,26,0,0,514,0.05058365758754864
9,0.05,50009,mixed,18,3,159,182,151,124,0.013245033112582781,0.11920529801324503,27,0.17880794701986755,0.037037037037037035,0.0,23,4,11,8,463,0.04967602591792657
10,0.05,50010,mixed,18,3,152,176,152,106,0.06578947368421052,0.03289473684210526,46,0.3026315789473684,0.391304347826087,0.32608695652173914,32,9,13,10,631,0.05071315372424723
11,0.05,50011,homo_replace,18,3,153,200,175,49,0.3657142857142857,0.11428571428571428,126,0.72,0.8492063492063492,0.7857142857142857,30,30,0,0,609,0.04926108374384237
12,0.05,50012,homo_replace,18,3,153,199,174,47,0.3735632183908046,0.06321839080459771,127,0.7298850574712644,0.8346456692913385,0.7952755905511811,33,33,0,0,664,0.04969879518072289
13,0.05,50013,mixed,18,3,155,196,169,135,0.03550295857988166,0.11242603550295859,34,0.20118343195266272,0.17647058823529413,0.17647058823529413,29,10,9,10,585,0.04957264957264957
14,0.05,50014,homo_replace,18,3,152,197,173,47,0.37572254335260113,0.06936416184971098,126,0.7283236994219653,0.8650793650793651,0.8095238095238095,29,29,0,0,587,0.049403747870528106
15,0.05,50015,ascii_replace,18,3,154,192,166,41,0.3192771084337349,0.06626506024096386,125,0.7530120481927711,0.824,0.792,30,30,0,0,606,0.04950495049504951
16,0.05,50016,homo_replace,18,3,155,196,169,42,0.3668639053254438,0.07100591715976332,127,0.7514792899408284,0.8346456692913385,0.8031496062992126,29,29,0,0,586,0.04948805460750853
17,0.05,50017,x_replace,18,3,154,208,182,56,0.3956043956043956,0.054945054945054944,126,0.6923076923076923,0.8809523809523809,0.7857142857142857,33,33,0,0,660,0.05
18,0.05,50018,mixed,18,3,155,191,164,127,0.03048780487804878,0.10365853658536585,37,0.22560975609756098,0.2972972972972973,0.24324324324324326,35,15,12,8,694,0.05043227665706052
19,0.05,50019,ascii_replace,18,3,154,205,179,51,0.35195530726256985,0.07262569832402235,128,0.7150837988826816,0.8203125,0.78125,33,33,0,0,663,0.049773755656108594
20,0.05,50020,homo_replace,18,3,159,204,173,45,0.3179190751445087,0.04046242774566474,128,0.7398843930635838,0.859375,0.7734375,30,30,0,0,592,0.05067567567567568
21,0.05,50021,zw_insert,18,3,159,223,192,152,0.020833333333333332,0.109375,40,0.20833333333333334,0.05,0.05,33,0,0,33,668,0.04940119760479042
22,0.05,50022,zw_insert,18,3,163,202,167,126,0.029940119760479042,0.1437125748502994,41,0.24550898203592814,0.07317073170731707,0.07317073170731707,27,0,0,27,538,0.05018587360594796
23,0.05,50023,ascii_replace,18,3,152,191,167,42,0.3592814371257485,0.059880239520958084,125,0.7485029940119761,0.848,0.792,33,33,0,0,669,0.04932735426008968
24,0.05,50024,homo_replace,18,3,155,203,176,50,0.3409090909090909,0.06818181818181818,126,0.7159090909090909,0.8015873015873016,0.7777777777777778,32,32,0,0,645,0.04961240310077519
25,0.05,50025,homo_replace,18,3,152,198,174,49,0.3850574712643678,0.04597701149425287,125,0.7183908045977011,0.824,0.808,32,32,0,0,641,0.0499219968798752
26,0.05,50026,mixed,18,3,153,192,167,120,0.09580838323353294,0.059880239520958084,47,0.281437125748503,0.5319148936170213,0.46808510638297873,32,9,10,13,640,0.05
27,0.05,50027,zw_insert,18,3,156,218,190,150,0.021052631578947368,0.11578947368421053,40,0.21052631578947367,0.05,0.05,31,0,0,31,613,0.05057096247960848
28,0.05,50028,x_replace,18,3,151,208,185,58,0.3891891891891892,0.03783783783783784,127,0.6864864864864865,0.8503937007874016,0.7795275590551181,32,32,0,0,638,0.050156739811912224
29,0.05,50029,ascii_replace,18,3,153,191,166,39,0.28313253012048195,0.06626506024096386,127,0.7650602409638554,0.8188976377952756,0.7716535433070866,30,30,0,0,590,0.05084745762711865
30,0.05,50030,ascii_replace,18,3,154,195,169,44,0.38461538461538464,0.03550295857988166,125,0.7396449704142012,0.848,0.792,29,29,0,0,582,0.04982817869415808
31,0.05,50031,homo_replace,18,3,152,190,166,40,0.41566265060240964,0.060240963855421686,126,0.7590361445783133,0.8333333333333334,0.8015873015873016,29,29,0,0,589,0.04923599320882852
32,0.05,50032,zw_insert,18,3,161,199,166,115,0.024096385542168676,0.0963855421686747,51,0.3072289156626506,0.0392156862745098,0.0392156862745098,22,0,0,22,446,0.04932735426008968
33,0.05,50033,ascii_replace,18,3,155,188,161,33,0.4161490683229814,0.031055900621118012,128,0.7950310559006211,0.8671875,0.8203125,26,26,0,0,521,0.04990403071017274
34,0.05,50034,mixed,18,3,158,196,166,134,0.04216867469879518,0.08433734939759036,32,0.1927710843373494,0.40625,0.34375,35,10,12,13,692,0.05057803468208093
35,0.05,50035,x_replace,18,3,157,218,189,62,0.2962962962962963,0.08994708994708994,127,0.671957671957672,0.7952755905511811,0.7322834645669292,35,35,0,0,706,0.049575070821529746
36,0.05,50036,ascii_replace,18,3,155,197,170,43,0.38235294117647056,0.058823529411764705,127,0.7470588235294118,0.84251968503937,0.7874015748031497,32,32,0,0,641,0.0499219968798752
37,0.05,50037,zw_insert,18,3,154,211,185,137,0.10810810810810811,0.12432432432432433,48,0.2594594594594595,0.4166666666666667,0.3958333333333333,31,0,0,31,619,0.050080775444264945
38,0.05,50038,homo_replace,18,3,154,197,171,46,0.3508771929824561,0.06432748538011696,125,0.7309941520467836,0.84,0.784,30,30,0,0,598,0.05016722408026756
39,0.05,50039,zw_insert,18,3,173,212,166,114,0.030120481927710843,0.12048192771084337,52,0.3132530120481928,0.07692307692307693,0.07692307692307693,21,0,0,21,420,0.05
40,0.05,50040,homo_replace,18,3,158,198,168,41,0.3869047619047619,0.047619047619047616,127,0.7559523809523809,0.8346456692913385,0.7795275590551181,31,31,0,0,624,0.049679487179487176
41,0.05,50041,homo_replace,18,3,162,201,167,39,0.32934131736526945,0.0658682634730539,128,0.7664670658682635,0.875,0.8359375,25,25,0,0,507,0.04930966469428008
42,0.05,50042,homo_replace,18,3,157,199,170,43,0.38823529411764707,0.052941176470588235,127,0.7470588235294118,0.8661417322834646,0.8031496062992126,31,31,0,0,629,0.0492845786963434
43,0.05,50043,zw_insert,18,3,154,221,195,151,0.07692307692307693,0.10256410256410256,44,0.22564102564102564,0.3181818181818182,0.29545454545454547,35,0,0,35,709,0.04936530324400564
44,0.05,50044,ascii_replace,18,3,151,202,179,53,0.3687150837988827,0.0670391061452514,126,0.7039106145251397,0.8412698412698413,0.8015873015873016,30,30,0,0,605,0.049586776859504134
45,0.05,50045,zw_insert,18,3,153,213,188,133,0.0851063829787234,0.09042553191489362,55,0.2925531914893617,0.2727272727272727,0.2545454545454545,31,0,0,31,627,0.049441786283891544
46,0.05,50046,ascii_replace,18,3,157,195,166,43,0.43373493975903615,0.06626506024096386,123,0.7409638554216867,0.8455284552845529,0.8130081300813008,26,26,0,0,514,0.05058365758754864
47,0.05,50047,mixed,18,3,153,210,185,133,0.10270270270270271,0.0918918918918919,52,0.2810810810810811,0.5384615384615384,0.4807692307692308,34,19,5,10,683,0.04978038067349927
48,0.05,50048,ascii_replace,18,3,155,193,166,39,0.4036144578313253,0.05421686746987952,127,0.7650602409638554,0.8740157480314961,0.8188976377952756,26,26,0,0,519,0.05009633911368015
49,0.05,50049,homo_replace,18,3,158,211,181,55,0.3314917127071823,0.04419889502762431,126,0.6961325966850829,0.8174603174603174,0.7619047619047619,33,33,0,0,651,0.05069124423963134
50,0.05,50050,mixed,18,3,156,200,172,123,0.05232558139534884,0.09302325581395349,49,0.28488372093023256,0.30612244897959184,0.2857142857142857,29,11,9,9,576,0.050347222222222224
51,0.05,50051,ascii_replace,18,3,153,198,173,47,0.2947976878612717,0.028901734104046242,126,0.7283236994219653,0.8571428571428571,0.7698412698412699,31,31,0,0,622,0.04983922829581994
52,0.05,50052,x_replace,18,3,158,196,166,40,0.3253012048192771,0.07228915662650602,126,0.7590361445783133,0.8253968253968254,0.8095238095238095,26,26,0,0,525,0.049523809523809526
53,0.05,50053,x_replace,18,3,159,196,165,40,0.2787878787878788,0.04242424242424243,125,0.7575757575757576,0.848,0.808,28,28,0,0,563,0.0497335701598579
54,0.05,50054,x_replace,18,3,154,208,182,54,0.3131868131868132,0.06043956043956044,128,0.7032967032967034,0.8203125,0.78125,32,32,0,0,639,0.050078247261345854
55,0.05,50055,mixed,18,3,164,195,159,118,0.06918238993710692,0.031446540880503145,41,0.2578616352201258,0.4878048780487805,0.4634146341463415,30,7,10,13,610,0.04918032786885246
56,0.05,50056,mixed,18,3,150,188,166,133,0.05421686746987952,0.1144578313253012,33,0.19879518072289157,0.24242424242424243,0.24242424242424243,30,7,9,14,598,0.05016722408026756
57,0.05,50057,ascii_replace,18,3,156,183,155,31,0.3096774193548387,0.07096774193548387,124,0.8,0.8467741935483871,0.8145161290322581,24,24,0,0,490,0.04897959183673469
58,0.05,50058,x_replace,18,3,155,189,162,37,0.3148148148148148,0.06172839506172839,125,0.7716049382716049,0.848,0.808,26,26,0,0,529,0.04914933837429111
59,0.05,50059,mixed,18,3,152,193,169,127,0.047337278106508875,0.11834319526627218,42,0.2485207100591716,0.21428571428571427,0.21428571428571427,30,12,6,12,601,0.04991680532445923
60,0.05,50060,x_replace,18,3,160,207,175,49,0.4,0.09142857142857143,126,0.72,0.873015873015873,0.8253968253968254,28,28,0,0,555,0.05045045045045045
61,0.05,50061,x_replace,18,3,154,198,172,46,0.4011627906976744,0.06976744186046512,126,0.7325581395348837,0.8492063492063492,0.7936507936507936,31,31,0,0,622,0.04983922829581994
62,0.05,50062,mixed,18,3,167,182,143,85,0.1258741258741259,0.11188811188811189,58,0.40559440559440557,0.3793103448275862,0.3620689655172414,22,8,8,6,435,0.05057471264367816
63,0.05,50063,ascii_replace,18,3,152,198,174,48,0.3735632183908046,0.07471264367816093,126,0.7241379310344828,0.8333333333333334,0.7698412698412699,33,33,0,0,666,0.04954954954954955
64,0.05,50064,homo_replace,18,3,154,218,192,65,0.3958333333333333,0.020833333333333332,127,0.6614583333333334,0.8346456692913385,0.7795275590551181,36,36,0,0,727,0.04951856946354883
65,0.05,50065,mixed,18,3,157,192,163,130,0.018404907975460124,0.09202453987730061,33,0.20245398773006135,0.09090909090909091,0.09090909090909091,32,9,13,10,649,0.04930662557781202
66,0.05,50066,homo_replace,18,3,158,201,171,44,0.3508771929824561,0.04093567251461988,127,0.7426900584795322,0.8346456692913385,0.7952755905511811,27,27,0,0,537,0.05027932960893855
67,0.05,50067,ascii_replace,18,3,154,202,176,50,0.3352272727272727,0.05113636363636364,126,0.7159090909090909,0.8333333333333334,0.7380952380952381,35,35,0,0,693,0.050505050505050504
68,0.05,50068,zw_insert,18,3,161,207,174,133,0.034482758620689655,0.10919540229885058,41,0.23563218390804597,0.0975609756097561,0.0975609756097561,26,0,0,26,513,0.050682261208576995
69,0.05,50069,ascii_replace,18,3,154,200,174,46,0.3505747126436782,0.05747126436781609,128,0.735632183908046,0.84375,0.78125,34,34,0,0,679,0.050073637702503684
70,0.05,50070,mixed,18,3,151,197,173,144,0.011560693641618497,0.07514450867052024,29,0.1676300578034682,0.10344827586206896,0.06896551724137931,39,17,13,9,780,0.05
71,0.05,50071,x_replace,18,3,160,197,165,40,0.37575757575757573,0.048484848484848485,125,0.7575757575757576,0.84,0.816,29,29,0,0,588,0.04931972789115646
72,0.05,50072,ascii_replace,18,3,151,198,175,49,0.37142857142857144,0.04,126,0.72,0.873015873015873,0.7936507936507936,29,29,0,0,578,0.050173010380622836
73,0.05,50073,ascii_replace,18,3,157,198,169,43,0.40236686390532544,0.07100591715976332,126,0.7455621301775148,0.8174603174603174,0.8015873015873016,33,33,0,0,661,0.049924357034795766
74,0.05,50074,zw_insert,18,3,154,196,170,125,0.01764705882352941,0.08823529411764706,45,0.2647058823529412,0.044444444444444446,0.044444444444444446,25,0,0,25,507,0.04930966469428008
75,0.05,50075,zw_insert,18,3,156,212,184,146,0.043478260869565216,0.08695652173913043,38,0.20652173913043478,0.15789473684210525,0.15789473684210525,29,0,0,29,589,0.04923599320882852
76,0.05,50076,ascii_replace,18,3,152,197,173,47,0.3988439306358382,0.06358381502890173,126,0.7283236994219653,0.8412698412698413,0.7857142857142857,29,29,0,0,576,0.050347222222222224
77,0.05,50077,mixed,18,3,156,210,182,142,0.08791208791208792,0.09340659340659341,40,0.21978021978021978,0.475,0.475,35,13,11,11,697,0.05021520803443329
78,0.05,50078,zw_insert,18,3,152,225,200,157,0.07,0.105,43,0.215,0.3023255813953488,0.3023255813953488,35,0,0,35,693,0.050505050505050504
